Date,state,actual.cases,,,,,,,,,,,
2/12/20,TX,1,4,93,,0.529,0,1.06,1.06,0,0,0,0
2/13/20,TX,2,4,93,1,0.529,0,1.06,1.06,0,0,0,0
2/14/20,TX,2,4,93,0,0.529,0,1.06,1.06,0,0,0,0
2/15/20,TX,2,4,93,0,0.529,0,1.07,1.05,0,0,0,0
2/16/20,TX,2,4,93,0,0.529,0,1.08,1.05,0,0,0,0
2/17/20,TX,2,4,93,0,0.529,0,1.1,1.06,0,0,0,0
2/18/20,TX,2,4,93,0,0.529,0,1.11,1.06,0,0,0,0
2/19/20,TX,2,4,93,0,0.529,0,1.13,1.08,0,0,0,0
2/20/20,TX,2,4,93,0,0.529,0,1.15,1.09,0,0,0,0
2/21/20,TX,4,4,93,2,0.529,0,1.17,1.09,0,0,0,0
2/22/20,TX,4,4,93,0,0.529,0,1.2,1.08,0,0,0,0
2/23/20,TX,4,4,93,0,0.529,0,1.23,1.07,0,0,0,0
2/24/20,TX,10,4,93,6,0.529,0,1.26,1.06,0,0,0,0
2/25/20,TX,10,4,93,0,0.529,0,1.29,1.05,0,0,0,0
2/26/20,TX,10,4,93,0,0.529,0,1.32,1.03,0,0,0,0
2/27/20,TX,10,4,93,0,0.529,0,1.36,1.01,0,0,0,0
2/28/20,TX,11,4,93,1,0.529,0,1.41,1,0,0,0,0
2/29/20,TX,11,4,93,0,0.529,0,1.46,0.97,0,0,0,0
3/1/20,TX,11,4,93,0,0.529,0,1.52,0.95,0,0,0,0
3/2/20,TX,11,7,2,0,0.529,0,1.58,0.91,0,0,0,0
3/3/20,TX,11,13,6,0,0.529,0,1.64,0.89,0,0,3,0
3/4/20,TX,12,21,16,1,0.447,0,1.7,0.88,0,0,3,0
3/5/20,TX,16,1,26,4,,0,1.76,0.82,0,0,3,0
3/6/20,TX,19,1,45,3,0.283,0,1.83,0.77,0,0,3,0
3/7/20,TX,19,1,45,0,0.27,0,1.9,0.7,0,0,3,0
3/8/20,TX,23,1,45,4,0.258,0,1.96,0.65,0,0,3,0
3/9/20,TX,24,2,54,1,0.252,0,2.02,0.57,0,0,3,0
3/10/20,TX,31,3,59,7,0.18,0,2.07,0.59,0,0,3,0.1
3/11/20,TX,33,5,91,2,0.059,0,2.12,0.62,0,0,1,0.1
3/12/20,TX,41,11,116,8,0.1,0,2.16,0.6,0,0,3,0.1
3/13/20,TX,58,25,181,17,0.15,0,2.18,0.48,0,0,3,0.1
3/14/20,TX,69,34,248,11,0.142,0,2.2,0.39,0,0,3,0.2
3/15/20,TX,80,40,342,11,0.118,0,2.21,0.32,0,0,3,0.2
3/16/20,TX,87,46,403,7,0.112,0,2.2,0.31,0,0,3,0.2
3/17/20,TX,106,119,965,19,0.114,0,2.18,0.29,0,0,3,0.3
3/18/20,TX,166,259,2530,,0.094,,2.16,0.25,0,0,2,
3/19/20,TX,248,453,4624,82,0.089,0.1,2.12,0.21,0,0,2,0.6
3/20/20,TX,386,648,6861,138,0.085,0.2,2.08,0.16,0,0,2,1.1
3/21/20,TX,547,841,9248,161,0.082,0.2,2.03,0.12,0,0,2,1.7
3/22/20,TX,639,1016,10584,92,0.087,0.3,1.98,0.1,0,0,2,2
3/23/20,TX,728,1375,12314,89,0.1,0.3,1.93,0.11,0,0,3,2.3
3/24/20,TX,857,1950,15894,129,0.109,0.4,1.87,0.1,0,0,3,2.8
3/25/20,TX,1132,2490,19341,275,0.117,0.5,1.81,0.1,0,0,3,3.3
3/26/20,TX,1542,3244,23207,410,0.131,0.6,1.76,0.1,0,0,3,4.5
3/27/20,TX,1971,3886,26372,429,0.142,0.8,1.7,0.1,0,0,3,5.5
3/28/20,TX,2381,4329,29366,410,0.148,0.9,1.65,0.1,0,0,3,6.3
3/29/20,TX,2722,5082,34645,341,0.145,1,1.6,0.1,0,0,3,7.2
3/30/20,TX,3065,5530,37377,343,0.142,1.2,1.55,0.1,3,1,3,8.1
3/31/20,TX,3588,6149,42319,523,0.137,1.3,1.51,0.1,3,1,3,9.4
4/1/20,TX,4402,6658,47066,814,0.131,1.6,1.46,0.1,3,1,3,11.3
4/2/20,TX,4952,7129,50648,550,0.124,1.7,1.42,0.1,3,1,3,11.8
4/3/20,TX,5773,7681,54840,821,0.118,1.9,1.38,0.1,3,1,3,13.1
4/4/20,TX,6566,8210,58502,793,0.118,2.1,1.34,0.1,3,1,3,14.4
4/5/20,TX,7117,9031,63756,551,0.119,2.2,1.3,0.1,3,1,3,15.2
4/6/20,TX,8150,9842,67816,1033,0.124,2.5,1.26,0.1,3,1,3,17.5
4/7/20,TX,8968,10729,72904,818,0.13,2.7,1.23,0.1,3,1,3,18.6
4/8/20,TX,9897,11473,76750,929,0.14,2.7,1.19,0.1,3,1,3,19
4/9/20,TX,11372,12216,81063,1475,0.143,3.2,1.16,0.1,3,1,3,22.1
4/10/20,TX,12291,13223,87136,919,0.146,3.2,1.13,0.1,2,1,3,22.5
4/11/20,TX,13208,14081,94035,917,0.142,3.3,1.11,0.1,2,1,3,22.9
4/12/20,TX,13776,15058,101920,568,0.136,3.3,1.09,0.1,2,1,3,23
4/13/20,TX,14487,15685,106305,711,0.132,3.1,1.07,0.1,2,1,3,21.9
4/14/20,TX,15303,16219,110139,816,0.128,3.1,1.05,0.1,2,1,3,21.8
4/15/20,TX,16106,18180,115072,803,0.149,3.1,1.04,0.1,2,1,3,21.4
4/16/20,TX,16928,18846,119712,822,0.146,2.7,1.03,0.1,2,1,3,19.2
4/17/20,TX,18131,19552,125291,1203,0.142,2.9,1.02,0.1,2,1,3,20.1
4/18/20,TX,18927,20180,130077,796,0.145,2.8,1.02,0.1,2,1,3,19.7
4/19/20,TX,19441,20567,133788,514,0.147,2.8,1.02,0.1,2,1,3,19.5
4/20/20,TX,20035,21467,139526,594,0.148,2.7,1.02,0.1,2,1,3,19.1
4/21/20,TX,20949,23603,157919,914,0.134,2.8,1.03,0.1,2,1,3,19.5
4/22/20,TX,21769,24745,166758,820,0.113,2.8,1.03,0.1,2,1,3,19.5
4/23/20,TX,22706,25578,173660,937,0.111,2.8,1.04,0.1,2,1,3,19.9
4/24/20,TX,23650,27620,190356,944,0.11,2.7,1.05,0.1,2,1,3,19
4/25/20,TX,24494,28834,199179,844,0.111,2.7,1.05,0.1,2,1,3,19.2
4/26/20,TX,25209,29709,205735,715,0.113,2.8,1.06,0.1,2,1,3,19.9
4/27/20,TX,25963,30942,214433,754,0.112,2.9,1.07,0.1,2,1,3,20.4
4/28/20,TX,26868,31720,220189,905,0.115,2.9,1.07,0.1,2,1,3,20.4
4/29/20,TX,27839,33578,235066,971,0.115,3,1.08,0.1,2,1,3,20.9
4/30/20,TX,29072,35179,250837,1233,0.111,3.1,1.08,0.1,2,1,3,22
5/1/20,TX,30342,36801,265256,1270,0.109,3.3,1.09,0.1,2,1,3,23.1
5/2/20,TX,31433,38028,277788,1091,0.105,3.4,1.09,0.1,2,1,3,23.9
5/3/20,TX,32299,38825,285592,866,0.102,3.5,1.09,0.1,2,1,3,24.5
5/4/20,TX,33134,40074,299886,835,0.097,3.5,1.09,0.1,1,1,2,24.7
5/5/20,TX,34286,41080,312723,1152,0.092,3.7,1.09,0.1,1,1,2,25.6
5/6/20,TX,35441,42703,328336,1155,0.089,3.7,1.08,0.1,1,1,2,26.2
5/7/20,TX,36682,44617,349385,1241,0.087,3.7,1.08,0.1,1,1,2,26.2
5/8/20,TX,37943,48106,403434,1261,0.076,3.7,1.07,0.1,1,1,1,26.2
5/9/20,TX,38849,50547,424893,906,0.078,3.7,1.06,0.1,1,1,1,25.6
5/10/20,TX,40037,52938,447929,1188,0.08,3.8,1.05,0.1,1,1,2,26.7
5/11/20,TX,40988,54233,462593,951,0.08,3.9,1.04,0.1,1,1,2,27.1
5/12/20,TX,42348,56867,491039,1360,0.081,4,1.04,0.1,1,1,2,27.8
5/13/20,TX,43822,59047,517284,1474,0.08,4.1,1.03,0.1,1,1,2,28.9
5/14/20,TX,45169,61040,542724,1347,0.078,4.2,1.02,0.1,1,1,1,29.3
5/15/20,TX,46987,62957,561496,1818,0.086,4.5,1.01,0.1,1,1,2,31.2
5/16/20,TX,47866,64893,580616,879,0.084,4.4,1.01,0.1,1,1,2,31.1
5/17/20,TX,48828,66715,601139,962,0.083,4.3,1.01,0.1,1,1,2,30.3
5/18/20,TX,49788,68327,618181,960,0.083,4.3,1.01,0.1,1,1,2,30.3
5/19/20,TX,51080,70718,645733,1292,0.082,4.3,1.01,0.1,1,1,2,30.1
5/20/20,TX,52369,72806,670209,1289,0.083,4.2,1.01,0.1,1,1,2,29.5
5/21/20,TX,53441,74452,692185,1072,0.082,4.1,1.02,0.1,1,1,2,28.5
5/22/20,TX,54369,75987,710899,928,0.08,3.6,1.03,0.1,1,1,2,25.5
5/23/20,TX,55451,77428,729278,1082,0.078,3.7,1.04,0.1,1,1,1,26.2
5/24/20,TX,56050,80370,758207,599,0.08,3.6,1.05,0.1,1,1,2,24.9
5/25/20,TX,56490,84015,797222,440,0.081,3.3,1.06,0.1,1,1,2,23.1
5/26/20,TX,57573,88646,839887,1083,0.085,3.2,1.07,0.1,1,1,2,22.4
5/27/20,TX,59105,91907,887533,1532,0.081,3.3,1.09,0.1,1,1,2,23.2
5/28/20,TX,60820,94293,916103,1715,0.081,3.6,1.1,0.1,1,1,2,25.4
5/29/20,TX,62073,96958,944628,1253,0.082,3.8,1.11,0.1,1,1,2,26.6
5/30/20,TX,63396,101061,981809,1323,0.086,3.9,1.12,0.1,1,1,2,27.4
5/31/20,TX,64974,103037,1009953,1578,0.083,4.4,1.14,0.1,1,1,2,30.8
6/1/20,TX,66081,106219,1043111,1107,0.083,4.7,1.15,0.1,1,1,2,33.1
6/2/20,TX,67966,110039,1086782,1885,0.08,5.1,1.16,0.1,1,1,2,35.8
6/3/20,TX,69546,114050,1128802,1580,0.084,5.1,1.17,0.1,1,1,2,36
6/4/20,TX,71330,120682,1190597,1784,0.088,5.2,1.18,0.1,1,1,2,36.2
6/5/20,TX,73323,123748,1222703,1993,0.088,5.5,1.19,0.1,2,1,2,38.8
6/6/20,TX,75077,125800,1246664,1754,0.085,5.8,1.2,0.1,2,1,2,40.3
6/7/20,TX,75948,128051,1285077,871,0.083,5.4,1.21,0.1,2,1,2,37.8
6/8/20,TX,77326,131049,1299876,1378,0.088,5.5,1.22,0.1,2,1,2,38.8
6/9/20,TX,79271,133543,1323141,1945,0.09,5.6,1.24,0.1,2,1,2,39
6/10/20,TX,81771,135353,1349706,2500,0.088,6,1.25,0.1,2,1,2,42.2
6/11/20,TX,83772,138870,1382156,2001,0.087,6.1,1.26,0.1,2,1,2,42.9
6/12/20,TX,86031,141371,1408560,2259,0.087,6.3,1.27,0.1,2,1,2,43.8
6/13/20,TX,88120,146327,1439256,2089,0.096,6.4,1.28,0.1,2,1,2,45
6/14/20,TX,89542,151897,1465716,1422,0.117,6.7,1.29,0.1,2,1,3,46.9
6/15/20,TX,91726,158410,1499363,2184,0.121,7.1,1.3,0.1,2,1,3,49.7
6/16/20,TX,95973,170261,1558141,4247,0.135,8.2,1.3,0.1,2,1,3,57.6
6/17/20,TX,99466,180045,1619602,3493,0.142,8.7,1.31,0.1,2,1,3,61
6/18/20,TX,102677,192478,1684412,3211,0.151,9.3,1.31,0.1,2,1,3,65.2
6/19/20,TX,107322,205786,1743874,4645,0.161,10.5,1.31,0.1,2,2,3,73.4
6/20/20,TX,111594,213674,1787943,4272,0.162,11.6,1.3,0.1,2,2,3,81
6/21/20,TX,114886,218455,1808535,3292,0.163,12.5,1.3,0.1,2,2,3,87.4
6/22/20,TX,119646,225567,1836526,4760,0.166,13.8,1.29,0.1,2,2,3,96.3
6/23/20,TX,124726,231896,1862380,5080,0.168,14.2,1.28,0.1,2,2,3,99.2
6/24/20,TX,131310,238138,1889333,6584,0.177,15.7,1.27,0.1,2,2,3,109.8
6/25/20,TX,136783,246760,1921412,5473,0.186,16.8,1.26,0.1,2,2,3,117.6
6/26/20,TX,142582,262740,1977632,5799,0.196,17.4,1.25,0.1,2,2,3,121.6
6/27/20,TX,148639,275268,2029396,6057,0.203,18.3,1.24,0.1,3,2,3,127.8
6/28/20,TX,152866,286755,2081543,4227,0.2,18.7,1.23,0.1,2,2,3,131
6/29/20,TX,158756,296914,2114327,5890,0.204,19.3,1.22,0.1,3,2,3,134.9
6/30/20,TX,166703,315182,2178978,7947,0.208,20.7,1.21,0.1,3,2,3,144.8
7/1/20,TX,174826,336846,2246521,8123,0.217,21.4,1.2,0.1,3,2,3,150.1
7/2/20,TX,182260,356228,2307809,7434,0.221,22.4,1.19,0.1,3,2,3,156.8
7/3/20,TX,190049,373723,2367584,7789,0.222,23.4,1.19,0.1,3,2,3,163.7
7/4/20,TX,195707,391993,2422373,5658,0.229,23.2,1.18,0.1,3,2,3,162.3
7/5/20,TX,200137,409835,2473555,4430,0.239,23.3,1.17,0.1,3,2,3,163
7/6/20,TX,209350,429804,2529526,9213,0.242,24.9,1.16,0.1,3,2,3,174.5
7/7/20,TX,219164,451418,2597936,9814,0.245,25.8,1.15,0.1,3,3,3,180.9
7/8/20,TX,229116,476136,2673975,9952,0.246,26.7,1.14,0.1,3,3,3,187.2
7/9/20,TX,240025,501046,2768864,10909,0.239,28.5,1.13,0.1,3,3,3,199.2
7/10/20,TX,249948,526189,2860590,9923,0.236,29.5,1.11,0.1,3,3,3,206.6
7/11/20,TX,258280,547913,2926875,8332,0.236,30.8,1.1,0.1,3,3,3,215.8
7/12/20,TX,264811,569310,3004408,6531,0.231,31.9,1.09,0.1,3,3,3,223
7/13/20,TX,273732,588393,3069050,8921,0.227,31.7,1.07,0.1,3,3,3,222
7/14/20,TX,284638,612430,3158757,10906,0.223,32.3,1.06,0.1,3,3,3,225.8
7/15/20,TX,296478,631673,3230669,11840,0.218,33.2,1.04,0.1,3,3,3,232.3
7/16/20,TX,311516,648382,3298915,15038,0.218,35.2,1.03,0.1,3,3,3,246.6
7/17/20,TX,321254,669315,3374161,9738,0.218,35.1,1.02,0.1,3,3,3,245.9
7/18/20,TX,330059,687870,3442578,8805,0.213,35.4,1,0.1,3,3,3,247.5
7/19/20,TX,338036,701583,3493050,7977,0.213,36.1,0.99,0.1,3,3,3,252.5
7/20/20,TX,345672,717673,3550577,7636,0.212,35.4,0.98,0.1,3,3,3,248.1
7/21/20,TX,355594,736361,3619725,9922,0.212,35,0.97,0.1,3,3,3,244.7
7/22/20,TX,366561,754913,3690849,10967,0.211,34.5,0.96,0.1,3,3,3,241.7
7/23/20,TX,376104,770226,3755080,9543,0.211,31.8,0.96,0.1,3,3,3,222.7
7/24/20,TX,383662,786705,3830749,7558,0.205,30.7,0.95,0.1,3,3,3,215.2
7/25/20,TX,391609,802834,3898779,7947,0.201,30.3,0.95,0.1,3,3,3,212.3
7/26/20,TX,395738,812772,3942670,4129,0.198,28.4,0.95,0.1,3,3,3,199
7/27/20,TX,402295,823454,3990770,6557,0.194,27.9,0.95,0.1,3,3,3,195.3
7/28/20,TX,412849,832646,4036855,10554,0.188,28.2,0.95,0.1,3,3,3,197.5
7/29/20,TX,421891,844131,4098419,9042,0.18,27.3,0.95,0.1,3,3,3,190.8
7/30/20,TX,432134,856736,4162770,10243,0.175,27.6,0.95,0.1,3,3,3,193.2
7/31/20,TX,443090,866049,4209932,10956,0.173,29.3,0.95,0.1,3,3,3,205
8/1/20,TX,448224,871428,4240537,5134,0.167,27.9,0.95,0.1,3,3,3,195.3
8/2/20,TX,454759,876777,4270723,6535,0.163,29.1,0.94,0.1,3,3,3,203.5
8/3/20,TX,463541,885752,4324147,8782,0.157,30.2,0.94,0.1,3,3,3,211.2
8/4/20,TX,473105,892790,4366792,9564,0.154,29.7,0.94,0.1,3,3,3,207.8
8/5/20,TX,482467,898704,4404699,9362,0.151,29.8,0.93,0.1,3,3,3,208.9
8/6/20,TX,490102,904234,4442214,7635,0.145,28.6,0.93,0.1,3,3,3,199.9
8/7/20,TX,498266,913224,4501881,8164,0.139,27.2,0.92,0.1,3,3,3,190.3
8/8/20,TX,504605,918750,4539724,6339,0.137,27.8,0.92,0.1,3,3,3,194.4
8/9/20,TX,510392,922488,4565478,5787,0.134,27.4,0.91,0.1,3,3,3,191.9
8/10/20,TX,517182,928722,4612024,6790,0.13,26.4,0.9,0.1,3,3,3,185
8/11/20,TX,524898,935163,4654391,7716,0.128,25.5,0.9,0.1,3,3,3,178.6
8/12/20,TX,531825,940521,4697198,6927,0.125,24.3,0.89,0.1,2,2,3,170.2
8/13/20,TX,538805,945079,4731499,6980,0.124,24,0.89,0.1,2,2,3,168
8/14/20,TX,546770,949992,4772618,7965,0.12,23.9,0.88,0.1,2,2,3,167.3
8/15/20,TX,554443,953715,4802866,7673,0.117,24.6,0.88,0.1,2,2,3,171.9
8/16/20,TX,557369,957245,4832952,2926,0.115,23.1,0.88,0.1,2,2,3,162
8/17/20,TX,561463,961451,4869049,4094,0.113,21.8,0.88,0.1,2,2,3,152.7
8/18/20,TX,569075,966450,4912973,7612,0.108,21.8,0.87,0.1,2,2,3,152.4
8/19/20,TX,574272,971459,4959794,5197,0.105,20.9,0.87,0.1,2,2,3,146.4
8/20/20,TX,579549,975884,5002568,5277,0.102,20.1,0.88,0.1,2,2,3,140.5
8/21/20,TX,584595,981221,5047065,5046,0.102,18.6,0.88,0.1,2,2,3,130.4
8/22/20,TX,589484,985471,5093416,4889,0.099,17.3,0.88,0.1,2,2,3,120.8
8/23/20,TX,592379,987376,5111875,2895,0.097,17.2,0.88,0.1,2,2,3,120.7
8/24/20,TX,597772,990884,5144830,5393,0.096,17.9,0.88,0.1,2,2,3,125.2
8/25/20,TX,603858,995119,5186417,6086,0.095,17.1,0.88,0.1,2,2,3,120
8/26/20,TX,609987,998983,5229483,6129,0.093,17.6,0.88,0.1,2,2,3,123.2
8/27/20,TX,613798,1003007,5268497,3811,0.093,16.9,0.89,0.1,2,2,3,118.1
8/28/20,TX,618643,1007530,5310674,4845,0.091,16.8,0.89,0.1,2,2,3,117.4
8/29/20,TX,623985,1011038,5344675,5342,0.092,17,0.89,0.1,2,2,3,119
8/30/20,TX,626698,1013900,5373835,2713,0.092,16.9,0.89,0.1,2,2,3,118.4
8/31/20,TX,630468,1016857,5412593,3770,0.088,16.1,0.9,0.1,2,2,3,112.8
9/1/20,TX,635685,1020843,5454703,5217,0.087,15.7,0.9,0.1,2,2,3,109.8
9/2/20,TX,639995,1024592,5500749,4310,0.086,14.8,0.9,0.1,2,2,3,103.5
9/3/20,TX,643472,1027892,5538896,3477,0.084,14.6,0.91,0.1,2,2,3,102.3
9/4/20,TX,648940,1031138,5573078,5468,0.083,14.9,0.91,0.1,2,2,3,104.5
9/5/20,TX,653397,1034025,5610312,4457,0.08,14.5,0.92,0.1,2,2,3,101.4
9/6/20,TX,655489,1036928,5637984,2092,0.08,14.2,0.93,0.1,2,2,2,99.3
9/7/20,TX,656360,1038509,5655900,871,0.082,12.8,0.93,0.1,2,2,2,89.3
9/8/20,TX,660578,1039774,5671147,4218,0.08,12.3,0.94,0.1,2,2,2,85.9
9/9/20,TX,665300,1041361,5694959,4722,0.079,12.5,0.95,0.1,2,2,2,87.3
9/10/20,TX,668039,1043464,5726459,2739,0.077,12.1,0.96,0.1,2,2,2,84.7
9/11/20,TX,673446,1046135,5763457,5407,0.073,12.1,0.97,0.1,2,2,2,84.5
9/12/20,TX,676072,1048470,5797781,2626,0.072,11.2,0.98,0.1,2,2,2,78.2
9/13/20,TX,678517,1050504,5822370,2445,0.069,11.3,0.99,0.1,2,2,2,79.4
9/14/20,TX,683123,1052154,5841708,4606,0.068,13.2,1,0.1,2,2,2,92.3
9/15/20,TX,687707,1054200,5870129,4584,0.068,13.4,1,0.1,2,2,2,93.6
9/16/20,TX,692232,1057050,5907879,4525,0.069,13.3,1.01,0.1,2,2,2,92.9
9/17/20,TX,696621,1060833,5960513,4389,0.069,14.1,1.02,0.1,2,2,2,98.6
9/18/20,TX,699850,1064516,6014987,3229,0.068,13,1.02,0.1,2,2,2,91.1
9/19/20,TX,703112,1067530,6057800,3262,0.068,13.3,1.03,0.1,2,2,2,93.3
9/20/20,TX,706274,1069874,6091355,3162,0.067,13.7,1.03,0.1,2,2,2,95.7
9/21/20,TX,709095,1072152,6127381,,0.065,,1.03,0.1,2,2,2,
9/22/20,TX,713427,1075100,6185844,4332,0.062,13.2,1.03,0.1,2,2,2,92.1
9/23/20,TX,717909,1078750,6242637,4482,0.061,13.1,1.03,0.1,2,2,2,92
9/24/20,TX,722737,1082244,6296054,4828,0.06,13.4,1.03,0.1,2,2,2,93.7
9/25/20,TX,726002,1085800,6346683,3265,0.06,13.4,1.03,0.1,2,2,2,93.9
9/26/20,TX,729000,1088756,6389145,2998,0.06,13.3,1.03,0.1,2,2,2,92.8
9/27/20,TX,734897,1091850,6432184,5897,0.061,14.8,1.03,0.1,2,2,3,103.8
9/28/20,TX,738037,1094366,6466905,3140,0.061,14.3,1.03,0.1,2,2,3,99.8
9/29/20,TX,744901,1097543,6514209,6864,0.064,15.5,1.03,0.1,2,2,3,108.5
9/30/20,TX,748385,1101295,6568042,3484,0.065,15,1.03,0.1,2,2,3,105.1
10/1/20,TX,752424,1104628,6619098,4039,0.065,14.6,1.03,0.1,2,2,3,102.4
10/2/20,TX,755882,1108690,6673343,3458,0.065,14.7,1.03,0.1,2,2,3,103
10/3/20,TX,760129,1112422,6721416,4247,0.066,15.3,1.03,0.1,2,2,3,107.4
10/4/20,TX,763158,1115134,6753645,3029,0.068,13.9,1.04,0.1,2,2,2,97.5
10/5/20,TX,767253,1118091,6789321,4095,0.069,14.4,1.04,0.1,2,2,3,100.8
10/6/20,TX,771909,1121636,6837911,4656,0.069,13.3,1.04,0.1,2,2,2,93.1
10/7/20,TX,777884,1126861,6905749,5975,0.07,14.5,1.05,0.1,2,2,3,101.7
10/8/20,TX,782450,1131734,6974668,4566,0.071,14.8,1.05,0.1,2,2,3,103.6
10/9/20,TX,786959,1136971,7041159,4509,0.071,15.3,1.06,0.1,2,2,3,107.2
10/10/20,TX,790476,1141791,7098421,3517,0.072,15,1.07,0.1,2,2,3,104.7
10/11/20,TX,793468,1145197,7133855,2992,0.073,14.9,1.07,0.1,2,2,3,104.5
10/12/20,TX,797525,1149517,7176522,4057,0.075,14.9,1.08,0.1,2,2,3,104.4
10/13/20,TX,803034,1155509,7237900,5509,0.078,15.3,1.08,0.1,2,2,3,107.3
10/14/20,TX,808886,1161853,7310717,5852,0.08,15.3,1.09,0.1,2,2,3,106.9
10/15/20,TX,814695,1167871,7374610,5809,0.083,15.9,1.09,0.1,2,2,3,111.2
10/16/20,TX,820285,1174226,7442123,5590,0.085,16.4,1.1,0.1,2,2,3,114.9
10/17/20,TX,824711,1179297,7493616,4426,0.087,16.9,1.1,0.1,2,2,3,118.1
10/18/20,TX,830094,1184257,7537181,5383,0.088,18,1.1,0.1,2,2,3,126.3
10/19/20,TX,834798,1189998,7582103,4704,0.091,18.4,1.11,0.1,2,2,3,128.5
10/20/20,TX,840667,1197104,7647977,5869,0.092,18.5,1.11,0.1,2,2,3,129.8
10/21/20,TX,847139,1204927,7723802,6472,0.094,18.8,1.11,0.1,2,2,3,131.9
10/22/20,TX,852432,1212848,7800352,5293,0.096,18.6,1.11,0.1,2,2,3,130.1
10/23/20,TX,860108,1221308,7876109,7676,0.098,19.6,1.11,0.1,2,2,3,137.3
10/24/20,TX,867375,1228614,7936730,7267,0.1,21,1.12,0.1,2,2,3,147.1
10/25/20,TX,871310,1233867,7973977,3935,0.102,20.3,1.12,0.1,2,2,3,142.1
10/26/20,TX,877958,1240257,8021322,6648,0.103,21.3,1.12,0.1,2,2,3,148.8
10/27/20,TX,885193,1247186,8084168,7235,0.103,21.9,1.12,0.1,2,2,3,153.6
10/28/20,TX,892963,1256197,8165302,7770,0.104,22.6,1.12,0.1,2,2,3,158
10/29/20,TX,900073,1265166,8242555,7110,0.106,23.5,1.12,0.1,2,2,3,164.3
10/30/20,TX,906741,1274203,8322242,6668,0.106,23,1.12,0.1,2,2,3,160.8
10/31/20,TX,914169,1282438,8386083,7428,0.107,23.1,1.13,0.1,2,2,3,161.4
11/1/20,TX,918507,1288745,8429629,4338,0.107,23.3,1.13,0.1,2,2,3,162.8
11/2/20,TX,926498,1296687,8480595,7991,0.109,23.9,1.13,0.1,2,2,3,167.4
11/3/20,TX,935010,1306886,8556098,8512,0.112,24.5,1.13,0.1,2,2,3,171.8
11/4/20,TX,945637,1317626,8644147,10627,0.114,26,1.13,0.1,3,3,3,181.7
11/5/20,TX,954612,1328013,8728297,8975,0.115,26.9,1.13,0.1,3,3,3,188.1
11/6/20,TX,964626,1339371,8818271,10014,0.116,28.5,1.13,0.1,3,3,3,199.6
11/7/20,TX,970555,1350279,8892320,5929,0.118,27.8,1.13,0.1,3,3,3,194.5
11/8/20,TX,977490,1359056,8940219,6935,0.121,29.1,1.13,0.1,3,3,3,203.4
11/9/20,TX,987288,1368546,8994067,9798,0.123,30,1.13,0.1,3,3,3,209.7
11/10/20,TX,998932,1378563,9051839,11644,0.126,31.5,1.12,0.1,3,3,3,220.5
11/11/20,TX,1011789,1393330,9118267,12857,0.138,32.6,1.12,0.1,3,3,3,228.1
11/12/20,TX,1021516,1407816,9209552,9727,0.142,33,1.11,0.1,3,3,3,230.7
11/13/20,TX,1034100,1421639,9300984,12584,0.146,34.2,1.11,0.1,3,3,3,239.6
11/14/20,TX,1043850,1433587,9383702,9750,0.145,36.1,1.1,0.1,3,3,3,252.8
11/15/20,TX,1051218,1442994,9443431,7368,0.143,36.3,1.09,0.1,3,3,3,254.3
11/16/20,TX,1062499,1454080,9512369,11281,0.142,37.1,1.08,0.1,3,3,3,259.4
11/17/20,TX,1073394,1464075,9592877,10895,0.136,36.7,1.08,0.1,3,3,3,256.8
11/18/20,TX,1086616,1478179,9695694,13222,0.128,36.9,1.07,0.1,3,3,3,258.1
11/19/20,TX,1100394,1491931,9800549,13778,0.125,38.9,1.06,0.1,3,3,3,272
11/20/20,TX,1114081,1506472,9917017,13687,0.121,39.4,1.06,0.1,3,3,3,275.8
11/21/20,TX,1124985,1518150,10014066,10904,0.118,40,1.05,0.1,3,3,3,279.8
11/22/20,TX,1133479,1528779,10095974,8494,0.116,40.5,1.05,0.1,3,3,3,283.7
11/23/20,TX,1144552,1541101,10189517,11073,0.114,40.4,1.05,0.1,3,3,3,283
11/24/20,TX,1165084,1555576,10308459,20532,0.113,45.2,1.05,0.1,3,3,3,316.2
11/25/20,TX,1180001,1571486,10435830,14917,0.112,46,1.04,0.1,3,3,3,322.1
11/26/20,TX,1184611,1583021,10527903,4610,0.111,41.5,1.04,0.1,3,3,3,290.4
11/27/20,TX,1189232,1594273,10604135,4621,0.113,37,1.05,0.1,3,3,3,259.2
11/28/20,TX,1195458,1604902,10668699,6226,0.117,34.7,1.05,0.1,3,3,3,243
11/29/20,TX,1207601,1613943,10714396,12143,0.121,36.5,1.05,0.1,3,3,3,255.6
11/30/20,TX,1222661,1626912,10783486,15060,0.126,38.5,1.05,0.1,3,3,3,269.4
12/1/20,TX,1236013,1640170,10872245,13352,0.13,34.9,1.05,0.1,3,3,3,244.6
12/2/20,TX,1254557,1656427,10982303,18544,0.135,36.7,1.05,0.1,3,3,3,257.1
12/3/20,TX,1272469,1672409,11089169,17912,0.137,43.3,1.05,0.1,3,3,3,303
12/4/20,TX,1286573,1688818,11201398,14104,0.137,48,1.06,0.1,3,3,3,335.7
12/5/20,TX,1297748,1701810,11291126,11175,0.135,50.4,1.06,0.1,3,3,3,352.8
12/6/20,TX,1306967,1712862,11363635,9219,0.132,49,1.06,0.1,3,3,3,342.7
12/7/20,TX,1321788,1723261,11432150,14821,0.129,48.8,1.06,0.1,3,3,3,341.9
